seed_param,seed_sim,condition,ID,Pro,Lid,Mep,Bup,Lid+Adr
1,2,4,27,50,60,95,140,155
1,2,4,28,60,75,70,95,Inf
1,2,4,29,65,55,65,105,160
1,2,4,30,70,60,110,115,170
1,2,4,31,50,50,75,100,140
1,2,4,32,65,55,80,110,165
1,2,4,33,80,65,80,120,Inf
1,2,4,34,45,55,80,110,165
1,2,4,35,45,50,65,85,135
1,2,4,36,45,65,60,110,Inf
1,2,4,37,45,50,105,95,130
1,2,4,38,55,55,100,95,140
1,2,4,39,35,60,90,85,145
1,2,4,40,65,70,75,95,Inf
1,2,4,41,50,65,70,125,170
1,2,4,42,65,75,85,120,Inf
1,2,4,43,60,70,85,110,175
1,2,4,44,100,95,80,115,Inf
1,2,4,45,40,55,55,85,Inf
1,2,4,46,80,65,95,115,Inf
1,2,4,47,55,80,80,105,Inf
1,2,4,48,55,80,80,85,Inf
1,2,4,49,40,65,110,105,Inf
1,2,4,50,65,80,70,120,Inf
1,2,4,51,40,50,75,85,135
1,2,4,52,55,65,80,100,175
1,2,4,53,55,50,85,70,135
1,2,4,54,45,60,75,105,160
1,2,4,55,80,70,85,110,180
1,2,4,56,55,40,65,80,105
1,2,4,57,55,75,65,105,Inf
1,2,4,58,60,130,115,120,Inf
1,2,4,59,75,75,80,80,Inf
1,2,4,60,60,75,75,125,Inf
1,2,4,61,90,120,90,110,Inf
1,2,4,62,70,75,135,60,Inf
1,2,4,63,60,70,75,115,Inf
1,2,4,64,60,50,70,85,150
1,2,4,65,65,65,95,120,Inf
1,2,4,66,60,55,95,105,175
1,2,4,67,55,60,100,80,Inf
1,2,4,68,45,55,75,100,165
1,2,4,69,35,70,75,85,Inf
1,2,4,70,55,70,70,105,Inf
1,2,4,71,65,80,75,105,Inf
1,2,4,72,70,65,95,115,Inf
1,2,4,73,45,55,100,160,140
1,2,4,74,55,50,80,90,135
1,2,4,75,50,65,95,95,Inf
1,2,4,76,55,45,70,85,140
1,2,4,77,35,50,80,95,150
1,2,4,78,60,70,90,130,Inf
1,2,4,79,60,95,70,90,Inf
1,2,4,80,65,70,85,115,Inf
1,2,4,81,80,65,75,95,Inf
1,2,4,82,70,65,70,95,Inf
1,2,4,83,55,70,75,85,Inf
1,2,4,84,85,115,90,120,Inf
1,2,4,85,60,75,90,110,Inf
1,2,4,86,40,70,75,95,Inf
1,2,4,87,35,60,65,95,Inf
1,2,4,88,75,80,75,105,Inf
1,2,4,89,90,95,120,130,Inf
1,2,4,90,65,100,100,160,Inf
1,2,4,91,45,70,65,105,Inf
1,2,4,92,45,60,90,80,175
1,2,4,93,30,60,80,85,165
1,2,4,94,95,95,70,105,Inf
1,2,4,95,95,80,105,140,Inf
1,2,4,96,60,100,100,110,Inf
1,2,4,97,65,95,80,110,Inf
1,2,4,98,40,80,75,85,Inf
1,2,4,99,50,75,65,125,Inf
1,2,4,100,50,50,70,110,160
1,3,1,1,65,65,80,75,160
1,3,1,2,45,55,85,95,175
1,3,1,3,70,65,75,80,Inf
1,3,1,4,50,70,105,115,Inf
1,3,1,5,50,65,85,105,Inf
1,3,1,6,55,75,85,90,Inf
1,3,1,7,55,50,85,140,170
1,3,1,8,90,75,80,100,Inf
1,3,1,9,60,95,90,80,Inf
1,3,1,10,50,75,90,85,Inf
1,3,1,11,70,75,70,110,Inf
1,3,1,12,55,55,100,105,Inf
1,3,1,13,70,70,80,110,Inf
1,3,1,14,65,70,80,90,Inf
1,3,1,15,35,75,90,105,Inf
1,3,1,16,60,65,80,100,165
1,3,1,17,70,60,75,100,Inf
1,3,1,18,50,95,75,100,Inf
1,3,1,19,65,65,65,105,Inf
1,3,1,20,70,80,85,150,Inf
1,3,1,21,50,90,55,80,Inf
1,3,1,22,65,65,60,90,165
1,3,1,23,40,65,65,75,160
1,3,1,24,45,65,60,110,Inf
1,3,1,25,85,60,95,105,165
1,3,1,26,50,80,60,110,Inf
1,3,1,27,50,55,90,105,165
1,3,1,28,50,75,65,105,Inf
1,3,1,29,60,50,65,110,155
1,3,1,30,65,60,100,95,175
1,3,1,31,70,50,70,110,145
1,3,1,32,60,60,80,110,180
1,3,1,33,90,60,70,125,155
1,3,1,34,40,60,70,115,165
1,3,1,35,55,60,75,115,165
1,3,1,36,50,70,70,120,Inf
1,3,1,37,65,50,95,95,150
1,3,1,38,50,50,90,105,175
1,3,1,39,35,60,80,95,170
1,3,1,40,55,75,80,95,Inf
1,3,1,41,55,65,80,115,175
1,3,1,42,70,80,75,125,Inf
1,3,1,43,50,55,80,110,Inf
1,3,1,44,85,90,105,110,Inf
1,3,1,45,45,70,55,85,Inf
1,3,1,46,85,50,90,110,Inf
1,3,1,47,60,80,70,100,Inf
1,3,1,48,55,85,75,85,Inf
1,3,1,49,40,65,110,100,Inf
1,3,1,50,50,60,70,125,Inf
1,3,1,51,40,50,85,105,165
1,3,1,52,55,70,80,95,Inf
1,3,1,53,40,55,85,65,Inf
1,3,1,54,50,60,80,100,145
1,3,1,55,80,60,70,110,Inf
1,3,1,56,65,45,75,80,125
1,3,1,57,60,75,65,110,Inf
1,3,1,58,45,105,100,105,Inf
1,3,1,59,70,65,70,80,Inf
1,3,1,60,65,75,75,120,Inf
1,3,1,61,85,90,75,100,Inf
1,3,1,62,70,60,130,65,165
1,3,1,63,50,75,75,115,Inf
1,3,1,64,45,50,80,95,145
1,3,1,65,60,65,70,130,Inf
1,3,1,66,65,55,95,105,170
1,3,1,67,50,60,95,75,180
1,3,1,68,45,60,75,95,140
1,3,1,69,35,60,80,90,Inf
1,3,1,70,55,80,60,105,Inf
1,3,1,71,70,80,70,110,Inf
1,3,1,72,70,70,80,115,175
1,3,1,73,40,65,110,140,155
1,3,1,74,55,60,85,100,165
1,3,1,75,35,75,105,75,Inf
1,3,1,76,65,45,65,85,140
1,3,1,77,40,65,100,80,160
1,3,1,78,60,70,90,135,Inf
1,3,1,79,50,85,65,95,Inf
1,3,1,80,75,85,85,115,Inf
1,3,1,81,80,65,85,95,Inf
1,3,1,82,80,65,80,95,Inf
1,3,1,83,60,80,80,90,Inf
1,3,1,84,90,85,85,95,Inf
1,3,1,85,60,65,75,110,Inf
1,3,1,86,40,80,65,100,Inf
1,3,1,87,35,70,70,105,170
1,3,1,88,70,65,60,105,Inf
1,3,1,89,70,105,115,115,Inf
1,3,1,90,65,100,80,145,Inf
1,3,1,91,45,70,55,105,Inf
1,3,1,92,45,60,75,75,Inf
1,3,1,93,45,70,75,105,175
1,3,1,94,100,100,60,105,Inf
1,3,1,95,90,65,100,115,Inf
1,3,1,96,50,85,95,120,Inf
1,3,1,97,65,90,75,115,Inf
1,3,1,98,35,70,80,110,Inf
1,3,1,99,55,85,70,105,Inf
1,3,1,100,60,55,70,145,150
1,3,2,1,65,60,85,100,170
1,3,2,2,45,55,75,95,160
1,3,2,3,75,65,70,75,Inf
1,3,2,4,50,60,90,125,Inf
1,3,2,5,45,70,100,115,Inf
1,3,2,6,55,65,80,105,Inf
1,3,2,7,50,55,75,135,150
1,3,2,8,95,75,85,105,Inf
1,3,2,9,70,90,105,75,Inf
1,3,2,10,50,70,95,90,Inf
1,3,2,11,65,70,80,110,Inf
1,3,2,12,55,75,115,80,Inf
1,3,2,13,75,70,75,115,Inf
1,3,2,14,65,70,75,85,Inf
1,3,2,15,40,65,85,95,Inf
1,3,2,16,65,55,85,100,180
1,3,2,17,70,60,85,95,165
1,3,2,18,50,95,75,95,Inf
1,3,2,19,65,70,80,100,175
1,3,2,20,85,75,90,145,Inf
1,3,2,21,45,90,65,75,Inf
1,3,2,22,60,50,65,100,155
1,3,2,23,40,55,75,75,170
1,3,2,24,45,65,65,120,Inf
1,3,2,25,75,60,85,110,160
1,3,2,26,40,70,65,105,Inf
1,3,2,27,60,60,75,105,160
1,3,2,28,50,70,75,100,Inf
1,3,2,29,65,55,70,110,160
1,3,2,30,75,65,75,100,155
1,3,2,31,60,50,70,110,130
1,3,2,32,55,60,85,110,165
1,3,2,33,90,60,85,105,170
1,3,2,34,35,60,80,110,175
1,3,2,35,55,55,75,105,145
1,3,2,36,55,60,65,135,170
1,3,2,37,50,45,85,105,140
1,3,2,38,60,50,90,110,145
1,3,2,39,35,55,80,90,170
1,3,2,40,60,70,70,90,Inf
1,3,2,41,40,55,70,125,165
1,3,2,42,65,95,75,125,Inf
1,3,2,43,45,55,90,115,170
1,3,2,44,85,90,80,115,Inf
1,3,2,45,45,65,60,95,Inf
1,3,2,46,75,55,85,120,175
1,3,2,47,55,85,80,95,Inf
1,3,2,48,65,90,70,75,Inf
1,3,2,49,35,55,120,115,Inf
1,3,2,50,55,60,70,125,Inf
1,3,2,51,45,50,80,90,145
1,3,2,52,50,70,85,110,Inf
1,3,2,53,55,55,80,70,Inf
1,3,2,54,45,50,80,125,140
1,3,2,55,70,70,70,115,Inf
1,3,2,56,55,45,80,85,115
1,3,2,57,50,70,65,105,Inf
1,3,2,58,50,105,100,105,Inf
1,3,2,59,75,85,75,80,Inf
1,3,2,60,60,80,70,110,Inf
1,3,2,61,75,105,80,90,Inf
1,3,2,62,65,55,155,55,175
1,3,2,63,50,85,65,115,Inf
1,3,2,64,65,50,80,90,150
1,3,2,65,65,75,75,90,Inf
1,3,2,66,60,55,85,110,170
1,3,2,67,50,55,115,75,170
1,3,2,68,50,55,85,95,Inf
1,3,2,69,30,80,85,95,Inf
1,3,2,70,65,80,60,105,Inf
1,3,2,71,70,90,60,110,Inf
1,3,2,72,70,55,95,100,165
1,3,2,73,45,55,100,135,135
1,3,2,74,55,50,90,95,165
1,3,2,75,45,70,95,85,Inf
1,3,2,76,60,45,65,85,135
1,3,2,77,40,50,90,95,170
1,3,2,78,60,70,110,120,Inf
1,3,2,79,45,90,65,100,Inf
1,3,2,80,70,65,90,120,Inf
1,3,2,81,75,65,80,95,165
1,3,2,82,85,65,90,90,Inf
1,3,2,83,50,80,85,80,180
1,3,2,84,80,95,80,100,Inf
1,3,2,85,60,70,80,115,Inf
1,3,2,86,35,80,75,100,Inf
1,3,2,87,30,80,85,100,Inf
1,3,2,88,75,60,60,100,180
1,3,2,89,70,90,120,110,Inf
1,3,2,90,65,90,80,160,Inf
1,3,2,91,45,75,55,105,Inf
1,3,2,92,55,70,90,95,175
1,3,2,93,40,65,90,105,175
1,3,2,94,80,100,60,105,Inf
1,3,2,95,80,70,80,125,Inf
1,3,2,96,60,75,95,135,Inf
1,3,2,97,60,80,90,120,Inf
1,3,2,98,45,95,80,85,Inf
1,3,2,99,50,65,70,125,Inf
1,3,2,100,50,45,70,125,160
1,3,3,1,60,65,90,95,175
1,3,3,2,45,50,75,85,160
1,3,3,3,60,60,70,75,Inf
1,3,3,4,55,65,75,115,Inf
1,3,3,5,50,90,85,110,Inf
1,3,3,6,55,60,70,95,Inf
1,3,3,7,60,55,90,135,Inf
1,3,3,8,90,80,95,100,175
1,3,3,9,65,85,105,85,Inf
1,3,3,10,55,65,90,100,Inf
1,3,3,11,80,70,85,120,Inf
1,3,3,12,65,75,120,110,Inf
1,3,3,13,75,70,80,115,Inf
1,3,3,14,65,65,75,75,Inf
1,3,3,15,55,70,80,105,Inf
1,3,3,16,55,60,85,100,Inf
1,3,3,17,65,65,85,95,175
1,3,3,18,50,80,75,95,Inf
1,3,3,19,60,60,65,95,Inf
1,3,3,20,70,95,90,135,Inf
1,3,3,21,50,75,70,85,Inf
1,3,3,22,60,60,70,100,170
1,3,3,23,35,55,70,65,120
1,3,3,24,45,60,70,105,165
1,3,3,25,80,70,85,115,170
1,3,3,26,40,75,65,100,165
1,3,3,27,55,60,80,110,165
1,3,3,28,60,70,75,110,Inf
1,3,3,29,65,55,70,105,170
1,3,3,30,65,55,80,95,170
1,3,3,31,65,55,70,100,155
1,3,3,32,55,70,80,105,165
1,3,3,33,100,60,80,115,Inf
1,3,3,34,50,60,85,110,Inf
1,3,3,35,45,45,70,80,125
1,3,3,36,50,70,60,105,170
1,3,3,37,50,50,90,100,150
1,3,3,38,60,50,90,95,175
1,3,3,39,25,40,85,85,165
1,3,3,40,60,75,65,80,Inf
1,3,3,41,40,55,65,110,180
1,3,3,42,80,80,80,130,Inf
1,3,3,43,60,55,80,110,180
1,3,3,44,100,110,100,135,Inf
1,3,3,45,35,55,65,80,180
1,3,3,46,80,60,105,120,Inf
1,3,3,47,60,70,80,95,Inf
1,3,3,48,55,85,70,80,Inf
1,3,3,49,45,65,110,100,Inf
1,3,3,50,65,65,70,130,Inf
1,3,3,51,40,50,80,90,145
1,3,3,52,60,65,85,95,Inf
1,3,3,53,50,65,75,70,Inf
1,3,3,54,50,55,75,100,150
1,3,3,55,75,75,70,100,Inf
1,3,3,56,50,45,70,75,120
1,3,3,57,55,70,70,100,Inf
1,3,3,58,60,95,100,125,Inf
1,3,3,59,70,70,80,85,Inf
1,3,3,60,65,80,95,115,Inf
1,3,3,61,95,85,75,115,Inf
1,3,3,62,70,55,125,85,Inf
1,3,3,63,55,85,65,115,Inf
1,3,3,64,40,50,75,85,145
1,3,3,65,65,65,75,115,Inf
1,3,3,66,65,60,90,120,165
1,3,3,67,45,75,105,85,170
1,3,3,68,50,60,85,90,175
1,3,3,69,35,80,80,85,Inf
1,3,3,70,60,75,75,105,Inf
1,3,3,71,65,70,70,115,Inf
1,3,3,72,65,60,90,120,170
1,3,3,73,45,60,105,130,170
1,3,3,74,55,60,75,80,165
1,3,3,75,50,70,90,95,Inf
1,3,3,76,50,50,65,80,140
1,3,3,77,30,60,85,90,155
1,3,3,78,70,75,105,135,Inf
1,3,3,79,50,75,70,100,Inf
1,3,3,80,75,85,80,120,Inf
1,3,3,81,80,65,80,100,Inf
1,3,3,82,75,65,90,95,175
1,3,3,83,55,75,85,85,Inf
1,3,3,84,80,90,95,120,Inf
1,3,3,85,60,70,70,120,Inf
1,3,3,86,45,60,75,105,Inf
1,3,3,87,40,65,70,90,Inf
1,3,3,88,70,85,70,110,Inf
1,3,3,89,85,110,110,180,Inf
1,3,3,90,65,110,85,145,Inf
1,3,3,91,50,75,60,90,Inf
1,3,3,92,50,60,75,85,175
1,3,3,93,40,60,70,95,160
1,3,3,94,85,105,70,105,Inf
1,3,3,95,90,80,95,130,Inf
1,3,3,96,65,95,95,125,Inf
1,3,3,97,60,95,85,120,Inf
1,3,3,98,40,70,80,85,Inf
1,3,3,99,55,65,80,115,Inf
1,3,3,100,55,55,65,115,165
1,3,4,1,60,60,85,80,175
1,3,4,2,40,50,80,90,145
1,3,4,3,60,70,60,75,150
1,3,4,4,50,75,80,130,Inf
1,3,4,5,50,65,100,125,Inf
1,3,4,6,55,65,85,100,Inf
1,3,4,7,55,65,90,130,165
1,3,4,8,95,80,80,105,Inf
1,3,4,9,75,95,105,90,Inf
1,3,4,10,60,75,90,100,Inf
1,3,4,11,75,70,80,115,Inf
1,3,4,12,60,80,95,90,Inf
1,3,4,13,75,75,90,120,Inf
1,3,4,14,65,65,70,85,Inf
1,3,4,15,50,60,85,110,Inf
1,3,4,16,50,65,90,105,175
1,3,4,17,70,60,75,95,180
1,3,4,18,55,80,80,95,Inf
1,3,4,19,65,65,75,100,Inf
1,3,4,20,80,75,85,135,Inf
1,3,4,21,45,85,60,70,Inf
1,3,4,22,55,60,70,100,180
1,3,4,23,40,50,75,70,150
1,3,4,24,50,60,70,105,150
1,3,4,25,75,60,90,120,180
1,3,4,26,35,90,80,110,Inf
1,3,4,27,55,55,80,105,160
1,3,4,28,50,70,75,95,Inf
1,3,4,29,70,55,70,105,170
1,3,4,30,65,50,85,110,175
1,3,4,31,55,45,60,100,130
1,3,4,32,60,60,80,110,180
1,3,4,33,90,55,65,130,Inf
1,3,4,34,35,60,75,100,165
1,3,4,35,40,60,75,85,125
1,3,4,36,45,65,65,115,170
1,3,4,37,65,55,70,100,150
1,3,4,38,55,55,90,100,175
1,3,4,39,30,55,75,100,145
1,3,4,40,55,65,75,85,Inf
1,3,4,41,45,50,70,120,155
1,3,4,42,75,80,90,135,Inf
1,3,4,43,55,55,80,100,175
1,3,4,44,100,90,110,125,Inf
1,3,4,45,35,65,55,80,Inf
1,3,4,46,80,70,85,115,Inf
1,3,4,47,60,75,75,95,Inf
1,3,4,48,55,75,90,75,Inf
1,3,4,49,45,65,95,90,170
1,3,4,50,65,75,75,120,Inf
1,3,4,51,50,45,65,85,140
1,3,4,52,55,60,85,100,Inf
1,3,4,53,55,55,90,65,170
1,3,4,54,45,55,75,110,155
1,3,4,55,85,70,80,105,Inf
1,3,4,56,55,40,65,80,100
1,3,4,57,50,70,65,100,Inf
1,3,4,58,65,115,100,120,Inf
1,3,4,59,65,80,75,80,Inf
1,3,4,60,60,70,85,110,Inf
1,3,4,61,95,100,85,110,Inf
1,3,4,62,65,70,110,70,Inf
1,3,4,63,60,70,75,115,Inf
1,3,4,64,45,50,70,85,125
1,3,4,65,60,75,95,95,Inf
1,3,4,66,60,60,85,120,170
1,3,4,67,50,65,110,90,Inf
1,3,4,68,45,55,70,95,180
1,3,4,69,35,60,85,95,Inf
1,3,4,70,60,85,60,100,Inf
1,3,4,71,65,80,80,100,Inf
1,3,4,72,50,70,90,115,170
1,3,4,73,45,65,105,145,160
1,3,4,74,55,60,75,100,170
1,3,4,75,50,70,90,90,Inf
1,3,4,76,50,45,65,85,120
1,3,4,77,35,55,85,80,140
1,3,4,78,60,80,105,150,Inf
1,3,4,79,55,80,75,110,Inf
1,3,4,80,70,75,85,115,Inf
1,3,4,81,90,65,75,105,180
1,3,4,82,75,65,75,95,175
1,3,4,83,60,80,90,85,Inf
1,3,4,84,70,100,85,125,Inf
1,3,4,85,60,70,80,110,Inf
1,3,4,86,45,65,65,100,Inf
1,3,4,87,35,60,75,110,Inf
1,3,4,88,75,85,85,115,Inf
1,3,4,89,85,110,115,145,Inf
1,3,4,90,65,95,100,170,Inf
1,3,4,91,50,75,55,105,Inf
1,3,4,92,50,60,85,80,180
1,3,4,93,30,60,70,100,145
1,3,4,94,90,95,60,115,Inf
1,3,4,95,95,100,100,130,Inf
1,3,4,96,70,75,85,115,Inf
1,3,4,97,65,100,90,115,Inf
1,3,4,98,45,80,75,100,175
1,3,4,99,55,65,70,105,Inf
1,3,4,100,50,50,70,115,160
1,4,1,1,65,60,95,85,160
1,4,1,2,50,60,70,90,180
1,4,1,3,70,80,65,80,Inf
1,4,1,4,45,60,100,115,Inf
1,4,1,5,50,65,100,125,Inf
1,4,1,6,60,60,90,100,Inf
1,4,1,7,60,55,80,145,140
1,4,1,8,70,80,95,95,Inf
1,4,1,9,60,90,95,75,Inf
1,4,1,10,50,75,85,90,Inf
1,4,1,11,65,60,85,105,Inf
1,4,1,12,50,65,100,100,180
1,4,1,13,70,65,80,105,Inf
1,4,1,14,65,80,70,85,Inf
1,4,1,15,45,75,80,105,Inf
1,4,1,16,55,50,75,100,Inf
1,4,1,17,70,65,90,95,175
1,4,1,18,50,75,80,95,Inf
1,4,1,19,60,65,75,110,Inf
1,4,1,20,65,80,80,115,Inf
1,4,1,21,50,105,70,80,Inf
1,4,1,22,65,65,60,100,Inf
1,4,1,23,45,65,70,75,130
1,4,1,24,55,60,70,115,180
1,4,1,25,65,60,80,110,150
1,4,1,26,45,85,65,115,Inf
1,4,1,27,50,55,90,105,155
1,4,1,28,60,75,70,95,Inf
1,4,1,29,70,45,70,105,180
1,4,1,30,70,55,90,95,150
1,4,1,31,65,50,70,130,145
1,4,1,32,60,55,85,115,160
1,4,1,33,85,70,85,115,175
1,4,1,34,45,65,75,120,170
1,4,1,35,60,65,70,95,175
1,4,1,36,50,60,65,140,180
1,4,1,37,55,50,105,95,160
1,4,1,38,65,55,100,95,150
1,4,1,39,45,60,90,85,140
1,4,1,40,55,75,75,85,Inf
1,4,1,41,50,65,75,125,170
1,4,1,42,70,80,75,120,Inf
1,4,1,43,55,65,90,100,180
1,4,1,44,90,105,80,120,Inf
1,4,1,45,45,70,60,90,Inf
1,4,1,46,80,65,90,105,175
1,4,1,47,55,75,80,90,Inf
1,4,1,48,65,75,70,75,Inf
1,4,1,49,40,55,95,100,Inf
1,4,1,50,55,70,80,125,Inf
1,4,1,51,45,45,75,105,145
1,4,1,52,50,65,75,105,Inf
1,4,1,53,50,60,90,70,Inf
1,4,1,54,40,55,85,120,155
1,4,1,55,85,55,75,105,Inf
1,4,1,56,65,40,70,95,115
1,4,1,57,50,70,70,100,Inf
1,4,1,58,45,125,85,95,Inf
1,4,1,59,90,75,80,80,Inf
1,4,1,60,60,60,80,115,Inf
1,4,1,61,80,120,80,90,Inf
1,4,1,62,70,65,130,65,180
1,4,1,63,60,80,65,110,Inf
1,4,1,64,60,55,80,90,135
1,4,1,65,70,70,80,110,Inf
1,4,1,66,70,60,75,110,175
1,4,1,67,50,70,100,80,Inf
1,4,1,68,55,60,80,100,Inf
1,4,1,69,35,75,90,90,Inf
1,4,1,70,55,80,65,95,Inf
1,4,1,71,75,80,65,105,Inf
1,4,1,72,65,55,100,105,155
1,4,1,73,40,55,100,140,170
1,4,1,74,50,60,70,85,170
1,4,1,75,45,70,105,85,Inf
1,4,1,76,60,55,75,85,150
1,4,1,77,40,55,110,95,155
1,4,1,78,65,70,115,135,Inf
1,4,1,79,55,90,65,100,Inf
1,4,1,80,65,70,80,115,Inf
1,4,1,81,80,65,90,95,180
1,4,1,82,70,60,75,95,175
1,4,1,83,60,75,80,80,Inf
1,4,1,84,75,110,80,95,Inf
1,4,1,85,65,70,75,115,Inf
1,4,1,86,40,70,70,100,Inf
1,4,1,87,30,70,75,100,Inf
1,4,1,88,80,85,65,95,Inf
1,4,1,89,80,90,105,115,Inf
1,4,1,90,50,90,75,170,Inf
1,4,1,91,50,80,65,105,Inf
1,4,1,92,45,75,85,90,Inf
1,4,1,93,40,60,85,100,165
1,4,1,94,90,95,65,115,Inf
1,4,1,95,85,65,95,115,180
1,4,1,96,65,80,95,125,Inf
1,4,1,97,65,85,75,115,Inf
1,4,1,98,40,80,85,100,Inf
1,4,1,99,45,65,70,125,Inf
1,4,1,100,60,55,65,135,155
1,4,2,1,65,55,85,95,170
1,4,2,2,50,55,70,85,165
1,4,2,3,70,85,70,80,Inf
1,4,2,4,55,65,90,115,Inf
1,4,2,5,50,70,100,120,Inf
1,4,2,6,60,65,75,95,Inf
1,4,2,7,55,50,95,135,160
1,4,2,8,70,70,85,105,Inf
1,4,2,9,70,80,100,80,Inf
1,4,2,10,50,85,95,95,Inf
1,4,2,11,75,65,75,115,Inf
1,4,2,12,70,70,95,95,Inf
1,4,2,13,65,85,80,120,Inf
1,4,2,14,65,70,70,95,Inf
1,4,2,15,35,65,90,100,Inf
1,4,2,16,65,85,85,110,Inf
1,4,2,17,65,60,80,90,175
1,4,2,18,50,80,75,100,Inf
1,4,2,19,70,65,65,100,180
1,4,2,20,75,65,75,155,Inf
1,4,2,21,50,115,70,80,Inf
1,4,2,22,65,75,65,90,170
1,4,2,23,45,55,70,70,180
1,4,2,24,55,60,75,125,175
1,4,2,25,85,50,80,110,155
1,4,2,26,45,75,70,115,Inf
1,4,2,27,55,50,90,130,170
1,4,2,28,50,85,75,90,Inf
1,4,2,29,60,60,80,105,160
1,4,2,30,75,55,90,115,170
1,4,2,31,45,50,70,115,130
1,4,2,32,65,50,85,105,165
1,4,2,33,95,50,75,115,180
1,4,2,34,30,65,75,105,Inf
1,4,2,35,55,45,70,95,145
1,4,2,36,45,70,65,125,Inf
1,4,2,37,55,50,95,95,140
1,4,2,38,60,55,95,100,150
1,4,2,39,30,55,85,90,170
1,4,2,40,65,75,65,95,Inf
1,4,2,41,40,50,65,130,170
1,4,2,42,60,90,75,130,Inf
1,4,2,43,45,60,75,100,155
1,4,2,44,80,105,75,115,Inf
1,4,2,45,45,75,55,105,Inf
1,4,2,46,80,65,90,120,165
1,4,2,47,55,75,75,100,Inf
1,4,2,48,50,85,70,75,Inf
1,4,2,49,40,60,110,95,160
1,4,2,50,60,65,80,130,Inf
1,4,2,51,35,45,80,100,145
1,4,2,52,50,65,75,100,Inf
1,4,2,53,55,60,90,60,175
1,4,2,54,45,45,85,125,150
1,4,2,55,90,60,70,100,Inf
1,4,2,56,65,35,70,85,105
1,4,2,57,50,75,60,110,Inf
1,4,2,58,60,100,105,100,Inf
1,4,2,59,75,70,80,75,Inf
1,4,2,60,55,70,100,115,Inf
1,4,2,61,75,100,80,95,Inf
1,4,2,62,70,55,130,60,Inf
1,4,2,63,50,80,70,110,Inf
1,4,2,64,55,45,75,85,125
1,4,2,65,65,70,80,105,Inf
1,4,2,66,60,50,80,100,170
1,4,2,67,50,60,105,80,160
1,4,2,68,50,65,90,115,155
1,4,2,69,30,65,90,90,Inf
1,4,2,70,55,70,60,105,Inf
1,4,2,71,60,75,75,105,Inf
1,4,2,72,75,55,90,100,145
1,4,2,73,55,60,120,130,140
1,4,2,74,65,55,85,85,170
1,4,2,75,40,85,95,80,Inf
1,4,2,76,60,45,65,95,140
1,4,2,77,35,55,115,80,155
1,4,2,78,60,65,90,120,Inf
1,4,2,79,55,105,65,105,Inf
1,4,2,80,75,65,80,110,Inf
1,4,2,81,80,70,90,100,165
1,4,2,82,75,65,75,95,175
1,4,2,83,60,70,80,75,Inf
1,4,2,84,70,95,85,95,Inf
1,4,2,85,55,80,75,110,Inf
1,4,2,86,40,75,70,95,Inf
1,4,2,87,35,80,90,95,Inf
1,4,2,88,80,95,65,95,Inf
1,4,2,89,85,105,115,125,Inf
1,4,2,90,55,110,80,125,Inf
1,4,2,91,45,65,60,120,Inf
1,4,2,92,45,70,80,80,Inf
1,4,2,93,35,55,95,90,165
1,4,2,94,90,100,65,100,Inf
1,4,2,95,85,70,95,115,Inf
1,4,2,96,60,90,90,105,Inf
1,4,2,97,65,100,80,110,Inf
1,4,2,98,45,85,80,90,Inf
1,4,2,99,50,75,75,125,Inf
1,4,2,100,60,50,70,145,150
1,4,3,1,65,60,80,100,170
1,4,3,2,45,50,85,85,170
1,4,3,3,55,75,70,80,Inf
1,4,3,4,55,75,95,115,Inf
1,4,3,5,60,80,90,115,Inf
1,4,3,6,50,60,65,95,175
1,4,3,7,60,60,110,135,170
1,4,3,8,75,75,80,115,Inf
1,4,3,9,65,75,100,100,Inf
1,4,3,10,50,80,90,100,Inf
1,4,3,11,65,70,80,125,Inf
1,4,3,12,75,80,95,125,Inf
1,4,3,13,75,80,80,120,Inf
1,4,3,14,60,60,70,75,Inf
1,4,3,15,45,70,85,100,Inf
1,4,3,16,55,70,80,100,Inf
1,4,3,17,65,65,80,100,Inf
1,4,3,18,55,75,75,95,Inf
1,4,3,19,60,60,70,95,Inf
1,4,3,20,75,80,85,145,Inf
1,4,3,21,45,90,75,80,Inf
1,4,3,22,55,65,60,85,Inf
1,4,3,23,35,55,60,60,145
1,4,3,24,45,60,80,110,175
1,4,3,25,70,60,85,120,Inf
1,4,3,26,45,85,90,110,170
1,4,3,27,50,60,80,115,160
1,4,3,28,55,70,65,105,Inf
1,4,3,29,60,55,70,105,145
1,4,3,30,60,65,80,110,Inf
1,4,3,31,60,55,70,105,140
1,4,3,32,55,55,85,105,Inf
1,4,3,33,75,80,75,110,Inf
1,4,3,34,45,55,75,120,165
1,4,3,35,45,70,70,90,130
1,4,3,36,50,60,60,115,Inf
1,4,3,37,55,50,100,100,150
1,4,3,38,50,65,100,85,175
1,4,3,39,30,65,85,85,160
1,4,3,40,60,70,70,85,Inf
1,4,3,41,55,60,75,115,Inf
1,4,3,42,65,80,95,140,Inf
1,4,3,43,50,60,80,90,Inf
1,4,3,44,85,105,95,145,Inf
1,4,3,45,45,55,55,85,175
1,4,3,46,80,75,100,115,Inf
1,4,3,47,60,75,70,110,Inf
1,4,3,48,50,75,70,85,Inf
1,4,3,49,40,55,115,105,Inf
1,4,3,50,70,75,70,120,Inf
1,4,3,51,40,55,70,95,150
1,4,3,52,50,65,75,110,Inf
